"","YEAR","LocationAbbr","LocationDesc","TopicType","TopicDesc","MeasureDesc","DataSource","Data_Value_Unit","Data_Value_Type","Data_Value_Footnote_Symbol","Data_Value_Footnote","Data_Value_Std_Err","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Gender","Race","Age","Education","GeoLocation","TopicTypeId","TopicId","MeasureId","StratificationID1","StratificationID2","StratificationID3","StratificationID4","SubMeasureID","DisplayOrder","Current","Ever","Frequent","<NA>"
"4251",2007,"ND","North Dakota","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.8,1.8,4.8,836,"Female","All Races","All Ages","High School","(47.47531977900047, -100.11842104899966)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","2EDU","YTS10",10,3.3,NA,NA,NA
"4252",2007,"ND","North Dakota","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.9,9.6,13.2,2090,"Overall","All Races","All Ages","Middle School","(47.47531977900047, -100.11842104899966)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","1EDU","YTS11",11,NA,11.4,NA,NA
"4253",2007,"ND","North Dakota","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,1.4,22.3,27.9,1664,"Overall","All Races","All Ages","High School","(47.47531977900047, -100.11842104899966)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","2EDU","YTS11",11,NA,25.1,NA,NA
"4254",2007,"ND","North Dakota","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,1.3,12.6,17.8,1018,"Male","All Races","All Ages","Middle School","(47.47531977900047, -100.11842104899966)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","1EDU","YTS11",11,NA,15.2,NA,NA
"4255",2007,"ND","North Dakota","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,1.9,31.8,39.2,826,"Male","All Races","All Ages","High School","(47.47531977900047, -100.11842104899966)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","2EDU","YTS11",11,NA,35.5,NA,NA
"4256",2007,"ND","North Dakota","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,1.6,10.7,17.1,837,"Female","All Races","All Ages","High School","(47.47531977900047, -100.11842104899966)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","2EDU","YTS11",11,NA,13.9,NA,NA
"4257",2007,"ND","North Dakota","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,1,4.9,8.9,1067,"Female","All Races","All Ages","Middle School","(47.47531977900047, -100.11842104899966)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","1EDU","YTS11",11,NA,6.9,NA,NA
"4258",2007,"ND","North Dakota","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.2,0.1,0.7,2084,"Overall","All Races","All Ages","Middle School","(47.47531977900047, -100.11842104899966)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","1EDU","YTS12",12,NA,NA,0.4,NA
"4259",2007,"ND","North Dakota","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.5,2.2,4.2,1670,"Overall","All Races","All Ages","High School","(47.47531977900047, -100.11842104899966)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","2EDU","YTS12",12,NA,NA,3.2,NA
"4260",2007,"ND","North Dakota","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.9,4.3,7.9,832,"Male","All Races","All Ages","High School","(47.47531977900047, -100.11842104899966)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","2EDU","YTS12",12,NA,NA,6.1,NA
"4261",2007,"ND","North Dakota","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.3,0.2,1.2,1010,"Male","All Races","All Ages","Middle School","(47.47531977900047, -100.11842104899966)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","1EDU","YTS12",12,NA,NA,0.7,NA
"4262",2007,"ND","North Dakota","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.2,0,0.5,836,"Female","All Races","All Ages","High School","(47.47531977900047, -100.11842104899966)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","2EDU","YTS12",12,NA,NA,0.2,NA
"4263",2007,"ND","North Dakota","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.1,0,0.3,1068,"Female","All Races","All Ages","Middle School","(47.47531977900047, -100.11842104899966)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","1EDU","YTS12",12,NA,NA,0.1,NA
"4264",2007,"OK","Oklahoma","Tobacco Use – Survey Data","Cessation (Youth)","Percent of Current Smokers Who Want to Quit","YTS","%","Percentage",NA,NA,2.3,43.4,52.6,537,"Overall","All Races","All Ages","High School","(35.47203135600046, -97.52107021399968)","BEH","105BEH","170CES","1GEN","8AGE","6RAC","2EDU","YTS01",1,NA,NA,NA,48
"4265",2007,"OK","Oklahoma","Tobacco Use – Survey Data","Cessation (Youth)","Percent of Current Smokers Who Want to Quit","YTS","%","Percentage",NA,NA,4.5,44,61.6,192,"Overall","All Races","All Ages","Middle School","(35.47203135600046, -97.52107021399968)","BEH","105BEH","170CES","1GEN","8AGE","6RAC","1EDU","YTS01",1,NA,NA,NA,52.8
"4266",2007,"OK","Oklahoma","Tobacco Use – Survey Data","Cessation (Youth)","Percent of Current Smokers Who Want to Quit","YTS","%","Percentage",NA,NA,3.3,40.6,53.6,270,"Male","All Races","All Ages","High School","(35.47203135600046, -97.52107021399968)","BEH","105BEH","170CES","2GEN","8AGE","6RAC","2EDU","YTS02",2,NA,NA,NA,47.1
"4267",2007,"OK","Oklahoma","Tobacco Use – Survey Data","Cessation (Youth)","Percent of Current Smokers Who Want to Quit","YTS","%","Percentage",NA,NA,6.3,34,58.8,98,"Male","All Races","All Ages","Middle School","(35.47203135600046, -97.52107021399968)","BEH","105BEH","170CES","2GEN","8AGE","6RAC","1EDU","YTS02",2,NA,NA,NA,46.4
"4268",2007,"OK","Oklahoma","Tobacco Use – Survey Data","Cessation (Youth)","Percent of Current Smokers Who Want to Quit","YTS","%","Percentage",NA,NA,3.1,42.9,55.1,265,"Female","All Races","All Ages","High School","(35.47203135600046, -97.52107021399968)","BEH","105BEH","170CES","3GEN","8AGE","6RAC","2EDU","YTS03",3,NA,NA,NA,49
"4269",2007,"OK","Oklahoma","Tobacco Use – Survey Data","Cessation (Youth)","Percent of Current Smokers Who Want to Quit","YTS","%","Percentage",NA,NA,6.1,48.4,72.2,91,"Female","All Races","All Ages","Middle School","(35.47203135600046, -97.52107021399968)","BEH","105BEH","170CES","3GEN","8AGE","6RAC","1EDU","YTS03",3,NA,NA,NA,60.3
"4270",2007,"OK","Oklahoma","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,0.5,6.5,8.5,3371,"Overall","All Races","All Ages","Middle School","(35.47203135600046, -97.52107021399968)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","1EDU","YTS07",7,7.5,NA,NA,NA
"4271",2007,"OK","Oklahoma","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,0.8,21.8,25,2914,"Overall","All Races","All Ages","High School","(35.47203135600046, -97.52107021399968)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","2EDU","YTS07",7,23.4,NA,NA,NA
"4272",2007,"OK","Oklahoma","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,0.7,6.3,9.1,1686,"Male","All Races","All Ages","Middle School","(35.47203135600046, -97.52107021399968)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","1EDU","YTS07",7,7.7,NA,NA,NA
"4273",2007,"OK","Oklahoma","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.2,21.4,26,1524,"Male","All Races","All Ages","High School","(35.47203135600046, -97.52107021399968)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","2EDU","YTS07",7,23.7,NA,NA,NA
"4274",2007,"OK","Oklahoma","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,0.8,5.6,8.6,1667,"Female","All Races","All Ages","Middle School","(35.47203135600046, -97.52107021399968)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","1EDU","YTS07",7,7.1,NA,NA,NA
"4275",2007,"OK","Oklahoma","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.3,20.3,25.5,1379,"Female","All Races","All Ages","High School","(35.47203135600046, -97.52107021399968)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","2EDU","YTS07",7,22.9,NA,NA,NA
"4276",2007,"OK","Oklahoma","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.1,24.8,29.2,3264,"Overall","All Races","All Ages","Middle School","(35.47203135600046, -97.52107021399968)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","1EDU","YTS08",8,NA,27,NA,NA
"4277",2007,"OK","Oklahoma","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.1,52.4,56.6,2887,"Overall","All Races","All Ages","High School","(35.47203135600046, -97.52107021399968)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","2EDU","YTS08",8,NA,54.5,NA,NA
"4278",2007,"OK","Oklahoma","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.4,25.5,31.1,1622,"Male","All Races","All Ages","Middle School","(35.47203135600046, -97.52107021399968)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","1EDU","YTS08",8,NA,28.3,NA,NA
"4279",2007,"OK","Oklahoma","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.7,51.4,58,1511,"Male","All Races","All Ages","High School","(35.47203135600046, -97.52107021399968)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","2EDU","YTS08",8,NA,54.7,NA,NA
"4280",2007,"OK","Oklahoma","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.6,22.5,28.7,1627,"Female","All Races","All Ages","Middle School","(35.47203135600046, -97.52107021399968)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","1EDU","YTS08",8,NA,25.6,NA,NA
"4281",2007,"OK","Oklahoma","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.8,50.9,57.9,1368,"Female","All Races","All Ages","High School","(35.47203135600046, -97.52107021399968)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","2EDU","YTS08",8,NA,54.4,NA,NA
"4282",2007,"OK","Oklahoma","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,0.8,8.1,11.1,2914,"Overall","All Races","All Ages","High School","(35.47203135600046, -97.52107021399968)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","2EDU","YTS09",9,NA,NA,9.6,NA
"4283",2007,"OK","Oklahoma","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,0.3,1.1,2.1,3371,"Overall","All Races","All Ages","Middle School","(35.47203135600046, -97.52107021399968)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","1EDU","YTS09",9,NA,NA,1.6,NA
"4284",2007,"OK","Oklahoma","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.1,7.7,12.1,1524,"Male","All Races","All Ages","High School","(35.47203135600046, -97.52107021399968)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","2EDU","YTS09",9,NA,NA,9.9,NA
"4285",2007,"OK","Oklahoma","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,0.5,1.5,3.3,1686,"Male","All Races","All Ages","Middle School","(35.47203135600046, -97.52107021399968)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","1EDU","YTS09",9,NA,NA,2.4,NA
"4286",2007,"OK","Oklahoma","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,0.2,0.4,1.2,1667,"Female","All Races","All Ages","Middle School","(35.47203135600046, -97.52107021399968)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","1EDU","YTS09",9,NA,NA,0.8,NA
"4287",2007,"OK","Oklahoma","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1,7.2,11.2,1379,"Female","All Races","All Ages","High School","(35.47203135600046, -97.52107021399968)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","2EDU","YTS09",9,NA,NA,9.2,NA
"4288",2007,"OK","Oklahoma","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.9,10.2,13.6,2955,"Overall","All Races","All Ages","High School","(35.47203135600046, -97.52107021399968)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","2EDU","YTS10",10,11.9,NA,NA,NA
"4289",2007,"OK","Oklahoma","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.5,3.5,5.5,3418,"Overall","All Races","All Ages","Middle School","(35.47203135600046, -97.52107021399968)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","1EDU","YTS10",10,4.5,NA,NA,NA
"4290",2007,"OK","Oklahoma","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,1.2,4.4,9,1694,"Male","All Races","All Ages","Middle School","(35.47203135600046, -97.52107021399968)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","1EDU","YTS10",10,6.7,NA,NA,NA
"4291",2007,"OK","Oklahoma","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,1.6,17.2,23.6,1540,"Male","All Races","All Ages","High School","(35.47203135600046, -97.52107021399968)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","2EDU","YTS10",10,20.4,NA,NA,NA
"4292",2007,"OK","Oklahoma","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.5,1.1,3.1,1704,"Female","All Races","All Ages","Middle School","(35.47203135600046, -97.52107021399968)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","1EDU","YTS10",10,2.1,NA,NA,NA
"4293",2007,"OK","Oklahoma","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.6,1.8,4.2,1406,"Female","All Races","All Ages","High School","(35.47203135600046, -97.52107021399968)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","2EDU","YTS10",10,3,NA,NA,NA
"4294",2007,"OK","Oklahoma","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.8,12.2,15.2,3450,"Overall","All Races","All Ages","Middle School","(35.47203135600046, -97.52107021399968)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","1EDU","YTS11",11,NA,13.7,NA,NA
"4295",2007,"OK","Oklahoma","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,1.3,24,29,2964,"Overall","All Races","All Ages","High School","(35.47203135600046, -97.52107021399968)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","2EDU","YTS11",11,NA,26.5,NA,NA
"4296",2007,"OK","Oklahoma","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,1,16.6,20.6,1717,"Male","All Races","All Ages","Middle School","(35.47203135600046, -97.52107021399968)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","1EDU","YTS11",11,NA,18.6,NA,NA
"4297",2007,"OK","Oklahoma","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,2.2,36,44.6,1551,"Male","All Races","All Ages","High School","(35.47203135600046, -97.52107021399968)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","2EDU","YTS11",11,NA,40.3,NA,NA
"4298",2007,"OK","Oklahoma","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.9,6.9,10.3,1713,"Female","All Races","All Ages","Middle School","(35.47203135600046, -97.52107021399968)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","1EDU","YTS11",11,NA,8.6,NA,NA
"4299",2007,"OK","Oklahoma","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,1.2,9.9,14.5,1406,"Female","All Races","All Ages","High School","(35.47203135600046, -97.52107021399968)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","2EDU","YTS11",11,NA,12.2,NA,NA
"4300",2007,"OK","Oklahoma","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.6,3.5,5.7,2955,"Overall","All Races","All Ages","High School","(35.47203135600046, -97.52107021399968)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","2EDU","YTS12",12,NA,NA,4.6,NA
"4301",2007,"OK","Oklahoma","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.2,0.3,0.9,3418,"Overall","All Races","All Ages","Middle School","(35.47203135600046, -97.52107021399968)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","1EDU","YTS12",12,NA,NA,0.6,NA
"4302",2007,"OK","Oklahoma","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.3,0.4,1.6,1694,"Male","All Races","All Ages","Middle School","(35.47203135600046, -97.52107021399968)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","1EDU","YTS12",12,NA,NA,1,NA
"4303",2007,"OK","Oklahoma","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,1.1,6.1,10.5,1540,"Male","All Races","All Ages","High School","(35.47203135600046, -97.52107021399968)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","2EDU","YTS12",12,NA,NA,8.3,NA
"4304",2007,"OK","Oklahoma","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.3,0.3,1.3,1406,"Female","All Races","All Ages","High School","(35.47203135600046, -97.52107021399968)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","2EDU","YTS12",12,NA,NA,0.8,NA
"4305",2007,"OK","Oklahoma","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.1,0.1,0.3,1704,"Female","All Races","All Ages","Middle School","(35.47203135600046, -97.52107021399968)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","1EDU","YTS12",12,NA,NA,0.2,NA
"4306",2007,"PR","Puerto Rico","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.6,12.5,18.7,1560,"Overall","All Races","All Ages","Middle School","(18.220833, -66.590149)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","1EDU","YTS08",8,NA,15.6,NA,NA
"4307",2007,"PR","Puerto Rico","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,2.1,26.4,34.6,1592,"Overall","All Races","All Ages","High School","(18.220833, -66.590149)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","2EDU","YTS08",8,NA,30.5,NA,NA
"4308",2007,"PR","Puerto Rico","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,2.6,31.9,42.1,729,"Male","All Races","All Ages","High School","(18.220833, -66.590149)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","2EDU","YTS08",8,NA,37,NA,NA
"4309",2007,"PR","Puerto Rico","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,2.2,13.5,22,703,"Male","All Races","All Ages","Middle School","(18.220833, -66.590149)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","1EDU","YTS08",8,NA,17.7,NA,NA
"4310",2007,"PR","Puerto Rico","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,2.3,20.1,29.3,851,"Female","All Races","All Ages","High School","(18.220833, -66.590149)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","2EDU","YTS08",8,NA,24.7,NA,NA
"4311",2007,"PR","Puerto Rico","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.7,10.1,16.8,826,"Female","All Races","All Ages","Middle School","(18.220833, -66.590149)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","1EDU","YTS08",8,NA,13.5,NA,NA
"4312",2007,"SC","South Carolina","Tobacco Use – Survey Data","Cessation (Youth)","Percent of Current Smokers Who Want to Quit","YTS","%","Percentage",NA,NA,5.8,29,51.6,159,"Overall","All Races","All Ages","High School","(33.998821303000454, -81.04537120699968)","BEH","105BEH","170CES","1GEN","8AGE","6RAC","2EDU","YTS01",1,NA,NA,NA,40.3
"4313",2007,"SC","South Carolina","Tobacco Use – Survey Data","Cessation (Youth)","Percent of Current Smokers Who Want to Quit","YTS","%","Percentage",NA,NA,4.9,40.5,59.9,91,"Overall","All Races","All Ages","Middle School","(33.998821303000454, -81.04537120699968)","BEH","105BEH","170CES","1GEN","8AGE","6RAC","1EDU","YTS01",1,NA,NA,NA,50.2
"4314",2007,"SC","South Carolina","Tobacco Use – Survey Data","Cessation (Youth)","Percent of Current Smokers Who Want to Quit","YTS","%","Percentage",NA,NA,7.6,17.2,47,76,"Male","All Races","All Ages","High School","(33.998821303000454, -81.04537120699968)","BEH","105BEH","170CES","2GEN","8AGE","6RAC","2EDU","YTS02",2,NA,NA,NA,32.1
